LanePointX,LanePointY
161.961228,-36.929599
161.923476,-36.682949
161.885662,-36.435886
161.847863,-36.188923
161.810048,-35.941859
161.772269,-35.695028
161.734537,-35.448504
161.696749,-35.201619
161.659028,-34.955165
161.621271,-34.708476
161.583560,-34.462089
161.545896,-34.216015
161.508186,-33.969631
159.592912,-21.456113
159.555409,-21.211088
159.517866,-20.965800
159.480266,-20.720136
159.442581,-20.473923
159.404731,-20.226625
159.366776,-19.978644
159.328650,-19.729547
159.290409,-19.479699
159.251912,-19.228175
159.213281,-18.975782
159.174364,-18.721517
158.517004,-14.426629
158.473748,-14.144015
158.430176,-13.859335
158.382950,-13.567712
158.334955,-13.270864
158.287954,-12.970208
158.242476,-12.666822
158.198405,-12.360972
158.155749,-12.053294
158.114518,-11.743959
158.074650,-11.432399
158.036279,-11.119485
157.999441,-10.805405
157.964088,-10.489638
157.930303,-10.172697
157.618500,-4.991136
157.614012,-4.664409
157.611333,-4.338191
157.610454,-4.011957
157.611374,-3.685819
157.614093,-3.359639
157.618610,-3.033668
157.624920,-2.707857
157.633027,-2.382072
157.642927,-2.056429
157.654613,-1.731069
157.668082,-1.405986
157.683363,-1.080507
157.700460,-0.754721
157.719232,-0.431093
158.192051,4.602721
158.224211,4.911193
158.256357,5.219529
158.288472,5.527564
158.320612,5.835835
158.352738,6.143975
158.384844,6.451928
158.416939,6.759765
158.449034,7.067610
158.481122,7.375386
158.513191,7.682976
158.545249,7.990461
158.577283,8.297723
158.609352,8.605315
158.641390,8.912608
159.152721,13.817084
159.184590,14.122761
159.216477,14.428610
159.248339,14.734215
159.280191,15.039727
159.312036,15.345177
159.343862,15.650439
159.375691,15.955723
159.407508,16.260899
159.439316,16.565991
159.471118,16.871027
159.502932,17.176168
159.534694,17.480819
159.566464,17.785540
159.598231,18.090240
159.991023,22.781604
160.002471,23.072295
160.012364,23.363387
160.020685,23.654567
160.027430,23.945543
160.032606,24.236625
160.036209,24.527574
160.038242,24.818300
160.038708,25.109111
160.037607,25.399741
160.034942,25.690221
160.030714,25.980542
160.024922,26.270959
160.017566,26.561300
160.008661,26.851168
159.655360,31.469050
159.620221,31.755629
159.583531,32.042149
159.545377,32.327942
159.505617,32.614076
159.464394,32.899515
159.421660,33.184621
159.377368,33.469715
159.331586,33.754340
159.284305,34.038586
159.235525,34.322454
159.185248,34.605949
159.133446,34.889231
159.080146,35.172148
159.025376,35.454570
158.012635,40.125158
157.948676,40.417731
157.884633,40.710692
157.820734,41.002993
157.756791,41.295497
157.692863,41.587928
157.628954,41.880274
157.565063,42.172538
157.501191,42.464717
157.437341,42.756792
157.373443,43.049087
157.309684,43.340747
157.245846,43.632770
157.182104,43.924354
157.118300,44.216220
156.100597,48.871615
156.037154,49.161833
155.973721,49.452000
155.910308,49.742080
155.846890,50.032177
155.783511,50.322100
155.720153,50.611924
155.656850,50.901501
155.593528,51.191162
155.530163,51.481019
155.466906,51.770385
155.403627,52.059848
155.340411,52.349024
155.277186,52.638242
155.213935,52.927576
154.204966,57.543022
154.141176,57.832041
154.075795,58.124666
154.010804,58.419111
153.946606,58.714390
153.883294,59.010290
153.820972,59.306430
153.759729,59.602436
153.699449,59.898879
153.640193,60.195482
153.581988,60.492111
153.524801,60.788926
153.468645,61.085862
153.413542,61.382802
153.359439,61.680020
152.634373,66.444884
152.597841,66.742918
152.562303,67.041263
152.527792,67.339637
152.494297,67.638138
152.461838,67.936576
152.430423,68.234859
152.400019,68.533304
152.370635,68.831800
152.342279,69.130263
152.314921,69.429025
152.288603,69.727612
151.976944,78.964467
151.983019,79.261372
151.990089,79.557986
152.235836,84.298530
152.259760,84.600079
152.285983,84.901979
152.314354,85.203879
152.344797,85.505649
152.377272,85.807149
152.411768,86.108388
152.448320,86.409663
152.486834,86.710231
152.527352,87.010469
152.569851,87.310220
152.614347,87.609622
152.660889,87.908994
152.709368,88.207640
152.759845,88.505951
153.833690,93.211410
153.917221,93.500681
154.002597,93.789121
154.089970,94.077249
154.179158,94.364455
154.270241,94.651019
154.363233,94.936983
154.458037,95.222060
154.554772,95.506607
154.653345,95.790355
154.753750,96.073298
154.856025,96.355543
154.960140,96.637014
155.066056,96.917616
155.173859,97.197573
157.141711,101.558680
157.279713,101.823645
157.419119,102.087040
157.560412,102.349789
157.703339,102.613140
157.848507,102.879525
157.996324,103.145956
158.147085,103.411791
158.300136,103.675462
158.456116,103.937934
158.614942,104.198992
158.776245,104.458003
158.940340,104.715477
159.107107,104.971219
159.276476,105.225205
162.311044,109.033283
162.520604,109.258624
162.733130,109.484237
162.948188,109.708227
163.165714,109.930030
163.385626,110.149387
163.607787,110.366111
163.832457,110.580440
164.059191,110.791948
164.288054,111.000715
164.519177,111.206868
164.752385,111.410261
164.987574,111.610818
165.225410,111.809106
165.464694,112.004132
169.549283,114.738591
169.818737,114.884436
170.089681,115.027257
170.362020,115.167010
170.635824,115.303735
170.911005,115.437391
171.187402,115.567906
171.465247,115.695393
171.744255,115.819724
172.024547,115.940958
172.306215,116.059136
172.588931,116.174120
172.872965,116.286024
173.157639,116.394588
173.443561,116.500054
178.135524,117.749742
178.434264,117.800127
178.733316,117.847200
179.032954,117.891006
179.332904,117.931506
179.633188,117.968705
179.933777,118.002600
180.234733,118.033199
180.535742,118.060472
180.836967,118.084438
181.138391,118.105097
181.440282,118.122463
181.741556,118.136478
182.043383,118.147204
182.345079,118.154611
187.143331,117.824349
187.439855,117.775820
187.735299,117.724123
188.030397,117.669134
188.324558,117.610961
188.618133,117.549539
188.910893,117.484914
189.202849,117.417086
189.494032,117.346047
189.784376,117.271812
190.073766,117.194413
190.362106,117.113877
190.649447,117.030194
190.935766,116.943372
191.221219,116.853362
195.615525,114.999085
195.877806,114.858035
196.138685,114.713989
196.397572,114.567272
203.347416,108.752965
203.532227,108.529660
203.714565,108.304469
203.894397,108.077432
204.071861,107.848413
204.247216,107.617234
204.419898,107.384761
204.590584,107.150241
204.758812,106.914402
204.924979,106.676728
205.088526,106.438035
207.387123,102.431447
207.510074,102.170975
207.630697,101.909107
207.748809,101.646237
207.864323,101.382567
207.977283,101.118020
208.087822,100.852289
208.195880,100.585506
208.301388,100.317849
208.404285,100.049482
208.502896,99.783393
208.598275,99.519050
208.691555,99.254729
208.783003,98.990138
208.872625,98.725431
210.089664,94.520712
210.156741,94.258926
210.223018,93.996894
210.288457,93.734761
210.353047,93.472578
210.416838,93.210146
210.479919,92.947088
210.541977,92.684712
210.603270,92.421950
210.663732,92.159078
210.723340,91.896203
210.782099,91.633308
210.840107,91.369955
210.897265,91.106589
210.953515,90.843490
211.741724,86.618678
211.783949,86.354116
211.825328,86.089634
211.865928,85.824807
211.905683,85.560073
211.944626,85.295199
211.982750,85.030236
212.020115,84.764770
212.056625,84.499491
212.092357,84.233836
212.127300,83.967876
212.161401,83.702030
212.194687,83.436068
212.227144,83.170101
212.258759,82.904252
212.653663,78.636747
212.671341,78.370006
212.688188,78.103411
212.704219,77.836766
212.719434,77.570050
212.733833,77.303241
212.747393,77.036829
212.760147,76.770181
212.772084,76.503518
212.783187,76.237212
212.793485,75.970645
212.801856,75.708186
212.809747,75.447745
212.817502,75.188347
213.055348,67.202768
213.177933,63.087076
213.185605,62.829476
213.193277,62.571897
213.200944,62.314499
213.208616,62.056913
213.216285,61.799433
213.223934,61.542623
213.231592,61.285501
213.239250,61.028390
213.246915,60.771045
213.254561,60.514327
213.262211,60.257490
213.269878,60.000059
213.277524,59.743357
213.285187,59.486087
213.407872,55.366994
213.415537,55.109649
213.423231,54.851347
213.430895,54.594008
213.438583,54.335906
213.446251,54.078442
213.453935,53.820457
213.461610,53.562793
213.469279,53.305287
213.476972,53.047024
213.484655,52.789059
213.492340,52.531036
213.500021,52.273155
213.507706,52.015130
213.515394,51.757017
213.638488,47.624220
213.646185,47.365806
213.653873,47.107657
213.661569,46.849274
213.669261,46.591045
213.676946,46.333027
213.684628,46.075087
213.692303,45.817401
213.699993,45.559212
213.707659,45.301826
213.715336,45.044107
213.723016,44.786227
213.730679,44.528947
213.738347,44.271508
213.746015,44.014062
213.869645,39.863258
213.877564,39.597394
213.885549,39.329299
213.893586,39.059467
213.901671,38.787996
213.909810,38.514762
213.917999,38.239796
213.926241,37.963093
213.934530,37.684791
213.942873,37.404693
213.951264,37.122965
213.959711,36.839355
213.968211,36.553970
213.976761,36.266918
213.985348,35.978598
214.129846,31.127166
214.139306,30.809570
214.148808,30.490524
214.158373,30.169384
214.167988,29.846592
214.177654,29.522049
214.187370,29.195840
214.197138,28.867879
214.206973,28.537689
214.216836,28.206532
214.226748,27.873748
214.236716,27.539064
214.246752,27.202123
214.256825,26.863931
214.266934,26.524541
214.435789,20.855342
214.446773,20.486562
214.457802,20.116268
214.468880,19.744321
214.480024,19.370171
214.491198,18.995020
214.502439,18.617598
214.513726,18.238630
214.525056,17.858246
214.530758,17.666807
214.536445,17.475875
214.542150,17.284328
214.547883,17.091838
214.553600,16.899900
214.737203,10.865528
214.922432,7.770453
214.937618,7.577495
214.953242,7.384465
214.969292,7.191491
214.985768,6.998598
215.002672,6.805745
215.020008,6.612887
215.037757,6.420251
215.055937,6.227607
215.074545,6.035017
215.093581,5.842458
215.113037,5.650018
215.132918,5.457652
215.153235,5.265243
215.173961,5.073048
215.563216,2.007096
215.591059,1.816620
215.619380,1.625823
215.648098,1.435257
215.677306,1.244312
215.706855,1.053967
215.736831,0.863646
215.767227,0.673404
215.798055,0.483164
215.829322,0.292879
215.860982,0.102839
215.893004,-0.086783
215.925572,-0.277077
215.958445,-0.466621
215.991732,-0.656062
216.581198,-3.676641
216.621477,-3.864213
216.662223,-4.051944
216.703364,-4.239491
216.744938,-4.427038
216.786914,-4.614435
216.829283,-4.801647
216.872160,-4.989181
216.915336,-5.176118
216.958928,-5.362977
217.002985,-5.549960
217.047333,-5.736334
217.092079,-5.922558
217.137425,-6.109467
217.183039,-6.295675
217.969271,-9.263534
218.021818,-9.447868
218.074771,-9.632087
218.128313,-9.816818
218.181975,-10.000443
218.236123,-10.184221
218.290678,-10.367893
218.345763,-10.551860
218.401165,-10.735411
218.457032,-10.919041
218.513187,-11.102166
218.569941,-11.285801
218.626885,-11.468623
218.684526,-11.652259
218.742232,-11.834688
219.722397,-14.742889
219.787176,-14.923821
219.852190,-15.104155
219.917642,-15.284463
219.983602,-15.464931
220.049745,-15.644667
220.116427,-15.824648
220.183354,-16.004072
220.250793,-16.183661
220.318605,-16.363038
220.386841,-16.542344
220.455440,-16.721410
220.524464,-16.900407
220.593721,-17.078830
220.663408,-17.257200
221.840563,-20.105086
221.918584,-20.285147
221.996625,-20.464927
222.074896,-20.644984
222.153326,-20.825213
222.231633,-21.005011
222.310093,-21.185050
222.388632,-21.365185
222.467122,-21.545144
222.545633,-21.725105
222.624240,-21.905250
222.702715,-22.085066
222.781248,-22.264996
222.859878,-22.445133
222.938467,-22.625167
224.193407,-25.499661
224.271724,-25.679045
224.350185,-25.858759
224.428413,-26.037941
224.506724,-26.217312
224.585149,-26.396945
224.663396,-26.576169
224.741639,-26.755386
224.820009,-26.934890
224.898210,-27.114010
224.976476,-27.293279
225.054767,-27.472603
225.133115,-27.652060
225.211431,-27.831443
225.289813,-28.010977
226.542621,-30.880529
226.621107,-31.060302
226.699490,-31.239840
226.777599,-31.418748
226.855923,-31.598148
226.934226,-31.777501
227.012555,-31.956913
227.091159,-32.136956
227.169401,-32.316170
227.247702,-32.495518
227.325823,-32.674452
227.404132,-32.853820
227.482556,-33.033450
227.560809,-33.212688
227.638969,-33.391714
228.891763,-36.261237
228.970016,-36.440475
229.048285,-36.619749
229.126506,-36.798916
229.204693,-36.978001
229.282886,-37.157103
229.361216,-37.336517
229.439538,-37.515914
229.517746,-37.695049
229.596038,-37.874377
229.674442,-38.053961
229.752626,-38.233041
229.831035,-38.412637
229.909290,-38.591880
229.987562,-38.771163
231.238946,-41.637456
231.316966,-41.816160
231.395141,-41.995219
231.473179,-42.173965
231.551306,-42.352916
231.629330,-42.531630
231.707498,-42.710673
231.785512,-42.889364
231.863525,-43.068052
231.941710,-43.247134
232.019817,-43.426038
232.097588,-43.604172
232.175731,-43.783159
232.253691,-43.961726
232.331549,-44.140061
233.578826,-46.996947
233.656871,-47.175708
233.735033,-47.354738
233.813275,-47.533951
233.891734,-47.713660
233.969966,-47.892852
234.048413,-48.072534
234.127121,-48.252814
234.205622,-48.432621
234.284583,-48.613480
234.363342,-48.793878
234.442301,-48.974733
234.521177,-49.155398
234.600405,-49.336871
234.679722,-49.518545
235.970055,-52.474052
236.051932,-52.661590
236.134328,-52.850318
236.216662,-53.038905
236.299124,-53.227784
236.381831,-53.417224
236.464865,-53.607413
236.548104,-53.798071
236.631183,-53.988365
236.714736,-54.179741
236.798040,-54.370549
236.881811,-54.562428
236.965717,-54.754614
237.049789,-54.947181
237.134094,-55.140282
238.504859,-58.280016
238.591960,-58.479520
238.679372,-58.679738
238.766656,-58.879662
238.854288,-59.080382
238.942073,-59.281453
239.030027,-59.482913
239.118287,-59.685071
239.206548,-59.887233
239.294896,-60.089595
239.383666,-60.292923
239.472401,-60.496169
239.561416,-60.700057
239.650458,-60.904008
239.739701,-61.108420
241.191046,-64.432723
241.283168,-64.643727
241.375624,-64.855497
241.468024,-65.067141
241.560656,-65.279314
241.653216,-65.491321
241.746414,-65.704793
241.839494,-65.917992
241.932807,-66.131726
242.026312,-66.345899
242.120056,-66.560619
242.213734,-66.775188
242.307853,-66.990766
242.401855,-67.206079
242.496195,-67.422164
244.027562,-70.929756
244.124657,-71.152154
244.222147,-71.375453
244.319668,-71.598826
244.417431,-71.822752
244.515120,-72.046509
244.613111,-72.270956
244.711127,-72.495463
244.809453,-72.720677
244.907846,-72.946046
245.006440,-73.171877
245.105239,-73.398174
245.204243,-73.624944
245.303331,-73.851905
245.402635,-74.079360
247.012408,-77.766542
247.114173,-77.999634
247.216200,-78.233326
247.317965,-78.466420
247.420136,-78.700442
247.522362,-78.934590
247.624513,-79.168567
247.726772,-79.402792
247.829324,-79.637686
247.931651,-79.872066
248.034395,-80.107400
248.136987,-80.342388
248.239912,-80.578137
248.341521,-80.812361
248.442523,-81.046051
250.081196,-84.733953
250.187554,-84.961665
250.295107,-85.190384
250.402741,-85.417725
250.511229,-85.645318
250.620308,-85.872596
250.729842,-86.099270
250.839768,-86.325210
250.950534,-86.551337
251.062032,-86.777415
251.174396,-87.003711
251.286757,-87.228470
251.399629,-87.452740
251.513409,-87.677308
251.628018,-87.902003
253.536747,-91.440923
253.660894,-91.658954
253.785936,-91.877185
253.911031,-92.094143
254.037054,-92.311355
254.163685,-92.528262
254.290548,-92.744223
254.418213,-92.960213
254.546380,-93.175718
254.675570,-93.391617
254.804683,-93.606064
254.934563,-93.820474
255.065188,-94.034805
255.195839,-94.247880
255.327560,-94.461406
257.507563,-97.820357
257.648441,-98.026892
257.790122,-98.233405
257.932090,-98.439144
258.074310,-98.644064
258.217609,-98.849359
258.360857,-99.053405
258.505238,-99.257892
258.649867,-99.461563
258.794986,-99.664762
258.940403,-99.867222
259.086716,-100.069778
259.233298,-100.271560
259.380553,-100.473126
259.528637,-100.674684
261.962735,-103.833736
262.118941,-104.027153
262.275869,-104.220399
262.433477,-104.413421
262.591269,-104.605611
262.749612,-104.797419
262.908568,-104.988921
263.067826,-105.179740
263.227970,-105.370578
263.388486,-105.560817
263.549145,-105.750191
263.710527,-105.939387
263.872063,-106.127735
264.034723,-106.316369
264.197486,-106.504100
266.866715,-109.444601
267.037451,-109.624282
267.208427,-109.803253
267.380480,-109.982389
267.552611,-110.160647
267.725245,-110.338470
267.897984,-110.515449
268.071825,-110.692608
268.246022,-110.869179
268.420147,-111.044733
